"startdate","category","A0","B0","enddate","D0","E0","F0","pres","knownDate","presparty"
2002-10-03,"Bush",67,28,2002-10-06,95,45,64,"Bush, George W.",2002-10-08,"R"
2002-09-23,"Bush",68,26,2002-09-26,94,46,63,"Bush, George W.",2002-09-28,"R"
2002-09-20,"Bush",66,30,2002-09-22,93,48,61,"Bush, George W.",2002-09-24,"R"
2002-09-13,"Bush",70,26,2002-09-16,94,50,69,"Bush, George W.",2002-09-18,"R"
2002-09-05,"Bush",66,30,2002-09-08,92,44,59,"Bush, George W.",2002-09-10,"R"
2002-09-02,"Bush",66,29,2002-09-04,92,44,68,"Bush, George W.",2002-09-06,"R"
2002-08-19,"Bush",65,28,2002-08-21,94,49,56,"Bush, George W.",2002-08-23,"R"
2002-08-05,"Bush",68,26,2002-08-08,93,49,65,"Bush, George W.",2002-08-10,"R"
2002-07-29,"Bush",71,23,2002-07-31,96,48,71,"Bush, George W.",2002-08-02,"R"
2002-07-26,"Bush",69,26,2002-07-28,93,50,64,"Bush, George W.",2002-07-30,"R"
2002-07-22,"Bush",69,24,2002-07-24,96,49,66,"Bush, George W.",2002-07-26,"R"
2002-07-09,"Bush",73,21,2002-07-11,96,55,73,"Bush, George W.",2002-07-13,"R"
2002-07-05,"Bush",76,18,2002-07-08,96,57,73,"Bush, George W.",2002-07-10,"R"
2002-06-28,"Bush",76,19,2002-06-30,96,59,73,"Bush, George W.",2002-07-02,"R"
2002-06-21,"Bush",73,21,2002-06-23,93,57,70,"Bush, George W.",2002-06-25,"R"
2002-06-17,"Bush",74,20,2002-06-19,96,59,67,"Bush, George W.",2002-06-21,"R"
2002-06-07,"Bush",74,18,2002-06-08,96,49,73,"Bush, George W.",2002-06-10,"R"
2002-06-03,"Bush",70,23,2002-06-06,96,49,68,"Bush, George W.",2002-06-08,"R"
2002-05-28,"Bush",77,17,2002-05-29,97,59,75,"Bush, George W.",2002-05-31,"R"
2002-05-20,"Bush",76,17,2002-05-22,96,59,72,"Bush, George W.",2002-05-24,"R"
2002-05-06,"Bush",76,19,2002-05-09,96,59,71,"Bush, George W.",2002-05-11,"R"
2002-04-29,"Bush",77,20,2002-05-01,98,60,71,"Bush, George W.",2002-05-03,"R"
2002-04-22,"Bush",77,17,2002-04-24,95,61,76,"Bush, George W.",2002-04-26,"R"
2002-04-08,"Bush",75,20,2002-04-11,97,54,73,"Bush, George W.",2002-04-13,"R"
2002-04-05,"Bush",76,19,2002-04-07,95,62,71,"Bush, George W.",2002-04-09,"R"
2002-03-22,"Bush",79,17,2002-03-24,96,65,74,"Bush, George W.",2002-03-26,"R"
2002-03-18,"Bush",79,16,2002-03-20,95,65,76,"Bush, George W.",2002-03-22,"R"
2002-03-08,"Bush",80,14,2002-03-09,96,65,79,"Bush, George W.",2002-03-11,"R"
2002-03-04,"Bush",77,18,2002-03-07,95,61,71,"Bush, George W.",2002-03-09,"R"
2002-03-01,"Bush",81,14,2002-03-03,97,63,82,"Bush, George W.",2002-03-05,"R"
2002-02-08,"Bush",82,14,2002-02-10,98,67,80,"Bush, George W.",2002-02-12,"R"
2002-02-04,"Bush",82,14,2002-02-06,97,67,79,"Bush, George W.",2002-02-08,"R"
2002-01-25,"Bush",84,13,2002-01-27,99,71,82,"Bush, George W.",2002-01-29,"R"
2002-01-11,"Bush",83,13,2002-01-14,98,69,81,"Bush, George W.",2002-01-16,"R"
2002-01-07,"Bush",84,12,2002-01-09,98,73,83,"Bush, George W.",2002-01-11,"R"
2001-12-14,"Bush",86,11,2001-12-16,98,78,82,"Bush, George W.",2001-12-18,"R"
2001-12-06,"Bush",86,10,2001-12-09,97,76,83,"Bush, George W.",2001-12-11,"R"
2001-11-26,"Bush",87,8,2001-11-27,98,77,86,"Bush, George W.",2001-11-29,"R"
2001-11-08,"Bush",87,9,2001-11-11,97,79,84,"Bush, George W.",2001-11-13,"R"
2001-11-02,"Bush",87,9,2001-11-04,99,78,83,"Bush, George W.",2001-11-06,"R"
2001-10-19,"Bush",88,9,2001-10-21,98,80,88,"Bush, George W.",2001-10-23,"R"
2001-10-11,"Bush",89,8,2001-10-14,99,80,89,"Bush, George W.",2001-10-16,"R"
2001-10-05,"Bush",87,10,2001-10-06,98,82,81,"Bush, George W.",2001-10-08,"R"
2001-09-21,"Bush",90,6,2001-09-22,98,84,89,"Bush, George W.",2001-09-24,"R"
2001-09-14,"Bush",86,10,2001-09-15,95,78,84,"Bush, George W.",2001-09-17,"R"
2001-09-07,"Bush",51,39,2001-09-10,87,27,44,"Bush, George W.",2001-09-12,"R"
2001-08-24,"Bush",55,36,2001-08-26,85,27,54,"Bush, George W.",2001-08-28,"R"
2001-08-16,"Bush",57,34,2001-08-19,90,35,52,"Bush, George W.",2001-08-21,"R"
2001-08-10,"Bush",57,35,2001-08-12,89,28,54,"Bush, George W.",2001-08-14,"R"
2001-08-03,"Bush",55,35,2001-08-05,85,31,52,"Bush, George W.",2001-08-07,"R"
2001-07-19,"Bush",56,33,2001-07-22,88,28,53,"Bush, George W.",2001-07-24,"R"
2001-07-10,"Bush",57,35,2001-07-11,90,31,52,"Bush, George W.",2001-07-13,"R"
2001-06-28,"Bush",52,34,2001-07-01,87,27,45,"Bush, George W.",2001-07-03,"R"
2001-06-11,"Bush",55,33,2001-06-17,87,30,48,"Bush, George W.",2001-06-19,"R"
2001-06-08,"Bush",55,35,2001-06-10,93,26,48,"Bush, George W.",2001-06-12,"R"
2001-05-18,"Bush",56,36,2001-05-20,89,26,56,"Bush, George W.",2001-05-22,"R"
2001-05-10,"Bush",56,31,2001-05-14,92,28,53,"Bush, George W.",2001-05-16,"R"
2001-05-07,"Bush",53,33,2001-05-09,88,30,48,"Bush, George W.",2001-05-11,"R"
2001-04-20,"Bush",62,29,2001-04-22,93,31,61,"Bush, George W.",2001-04-24,"R"
2001-04-06,"Bush",59,30,2001-04-08,89,37,53,"Bush, George W.",2001-04-10,"R"
2001-03-26,"Bush",53,29,2001-03-28,86,26,48,"Bush, George W.",2001-03-30,"R"
2001-03-09,"Bush",58,29,2001-03-11,89,33,56,"Bush, George W.",2001-03-13,"R"
2001-03-05,"Bush",63,22,2001-03-07,91,37,59,"Bush, George W.",2001-03-09,"R"
2001-02-19,"Bush",62,21,2001-02-21,91,31,59,"Bush, George W.",2001-02-23,"R"
2001-02-09,"Bush",57,25,2001-02-11,88,31,54,"Bush, George W.",2001-02-13,"R"
2001-02-01,"Bush",57,25,2001-02-04,88,32,53,"Bush, George W.",2001-02-06,"R"
2001-01-10,"Clinton",66,29,2001-01-14,39,93,66,"Clinton",2001-01-16,"D"
2001-01-05,"Clinton",65,31,2001-01-07,34,91,67,"Clinton",2001-01-09,"D"
2000-12-15,"Clinton",66,32,2000-12-17,33,92,67,"Clinton",2000-12-19,"D"
2000-12-02,"Clinton",60,35,2000-12-04,29,87,59,"Clinton",2000-12-06,"D"
2000-11-13,"Clinton",63,33,2000-11-15,25,91,70,"Clinton",2000-11-17,"D"
2000-10-25,"Clinton",57,38,2000-10-28,23,84,56,"Clinton",2000-10-30,"D"
2000-10-06,"Clinton",58,37,2000-10-09,23,91,55,"Clinton",2000-10-11,"D"
2000-09-11,"Clinton",60,34,2000-09-13,26,89,58,"Clinton",2000-09-15,"D"
2000-08-29,"Clinton",62,35,2000-09-03,32,90,60,"Clinton",2000-09-05,"D"
2000-08-18,"Clinton",62,35,2000-08-19,27,89,61,"Clinton",2000-08-21,"D"
2000-08-11,"Clinton",58,39,2000-08-12,26,88,60,"Clinton",2000-08-14,"D"
2000-08-04,"Clinton",57,40,2000-08-05,30,88,54,"Clinton",2000-08-07,"D"
2000-07-25,"Clinton",57,39,2000-07-26,29,88,50,"Clinton",2000-07-28,"D"
2000-07-14,"Clinton",59,37,2000-07-16,27,85,65,"Clinton",2000-07-18,"D"
2000-07-06,"Clinton",59,36,2000-07-09,28,87,59,"Clinton",2000-07-11,"D"
2000-06-22,"Clinton",55,40,2000-06-25,25,82,55,"Clinton",2000-06-27,"D"
2000-06-06,"Clinton",60,36,2000-06-07,32,83,63,"Clinton",2000-06-09,"D"
2000-05-18,"Clinton",57,37,2000-05-21,26,91,51,"Clinton",2000-05-23,"D"
2000-05-05,"Clinton",57,36,2000-05-07,27,83,58,"Clinton",2000-05-09,"D"
2000-04-28,"Clinton",59,39,2000-04-30,25,86,62,"Clinton",2000-05-02,"D"
2000-03-30,"Clinton",62,34,2000-04-02,39,91,56,"Clinton",2000-04-04,"D"
2000-03-17,"Clinton",56,39,2000-03-19,25,83,57,"Clinton",2000-03-21,"D"
2000-03-10,"Clinton",63,34,2000-03-12,31,89,65,"Clinton",2000-03-14,"D"
2000-02-25,"Clinton",57,39,2000-02-27,29,88,55,"Clinton",2000-02-29,"D"
2000-02-14,"Clinton",62,34,2000-02-15,32,87,60,"Clinton",2000-02-17,"D"
2000-02-04,"Clinton",63,33,2000-02-06,36,89,61,"Clinton",2000-02-08,"D"
2000-01-25,"Clinton",64,32,2000-01-26,33,91,64,"Clinton",2000-01-28,"D"
2000-01-17,"Clinton",62,35,2000-01-20,34,89,62,"Clinton",2000-01-22,"D"
2000-01-13,"Clinton",59,37,2000-01-16,30,85,62,"Clinton",2000-01-18,"D"
2000-01-07,"Clinton",63,35,2000-01-10,35,87,63,"Clinton",2000-01-12,"D"
1999-12-20,"Clinton",57,36,1999-12-21,29,83,55,"Clinton",1999-12-23,"D"
1999-12-09,"Clinton",56,41,1999-12-12,28,83,55,"Clinton",1999-12-14,"D"
1999-11-18,"Clinton",59,36,1999-11-21,31,84,61,"Clinton",1999-11-23,"D"
1999-11-04,"Clinton",58,38,1999-11-07,28,82,59,"Clinton",1999-11-09,"D"
1999-10-21,"Clinton",59,36,1999-10-24,28,83,60,"Clinton",1999-10-26,"D"
1999-10-08,"Clinton",56,39,1999-10-10,27,85,55,"Clinton",1999-10-12,"D"
1999-09-23,"Clinton",59,38,1999-09-26,32,85,60,"Clinton",1999-09-28,"D"
1999-09-10,"Clinton",60,38,1999-09-14,30,86,61,"Clinton",1999-09-16,"D"
1999-08-24,"Clinton",60,35,1999-08-26,33,87,60,"Clinton",1999-08-28,"D"
1999-08-16,"Clinton",59,36,1999-08-18,26,87,57,"Clinton",1999-08-20,"D"
1999-08-03,"Clinton",60,35,1999-08-04,31,89,59,"Clinton",1999-08-06,"D"
1999-07-22,"Clinton",64,31,1999-07-25,34,93,57,"Clinton",1999-07-27,"D"
1999-07-16,"Clinton",58,38,1999-07-18,26,87,60,"Clinton",1999-07-20,"D"
1999-07-13,"Clinton",59,37,1999-07-14,33,84,60,"Clinton",1999-07-16,"D"
1999-06-25,"Clinton",57,41,1999-06-27,26,90,53,"Clinton",1999-06-29,"D"
1999-06-11,"Clinton",60,37,1999-06-13,32,85,59,"Clinton",1999-06-15,"D"
1999-06-04,"Clinton",60,35,1999-06-05,29,86,58,"Clinton",1999-06-07,"D"
1999-05-23,"Clinton",53,42,1999-05-24,26,82,50,"Clinton",1999-05-26,"D"
1999-05-07,"Clinton",60,35,1999-05-09,33,85,59,"Clinton",1999-05-11,"D"
1999-04-30,"Clinton",60,36,1999-05-02,25,87,62,"Clinton",1999-05-04,"D"
1999-04-26,"Clinton",60,35,1999-04-27,34,85,56,"Clinton",1999-04-29,"D"
1999-04-13,"Clinton",60,36,1999-04-14,32,89,57,"Clinton",1999-04-16,"D"
1999-04-06,"Clinton",59,35,1999-04-07,27,89,57,"Clinton",1999-04-09,"D"
1999-03-30,"Clinton",64,32,1999-03-31,34,88,63,"Clinton",1999-04-02,"D"
1999-03-19,"Clinton",64,33,1999-03-21,32,89,64,"Clinton",1999-03-23,"D"
1999-03-12,"Clinton",62,35,1999-03-14,32,87,62,"Clinton",1999-03-16,"D"
1999-03-05,"Clinton",68,28,1999-03-07,35,94,70,"Clinton",1999-03-09,"D"
1999-02-26,"Clinton",66,31,1999-02-28,38,89,64,"Clinton",1999-03-02,"D"
1999-02-19,"Clinton",66,30,1999-02-21,34,91,67,"Clinton",1999-02-23,"D"
1999-02-12,"Clinton",68,30,1999-02-13,35,91,69,"Clinton",1999-02-15,"D"
1999-02-04,"Clinton",65,33,1999-02-08,34,90,63,"Clinton",1999-02-10,"D"
1999-01-22,"Clinton",69,29,1999-01-24,36,94,66,"Clinton",1999-01-26,"D"
1999-01-15,"Clinton",69,29,1999-01-17,35,94,70,"Clinton",1999-01-19,"D"
1999-01-08,"Clinton",67,30,1999-01-10,37,90,66,"Clinton",1999-01-12,"D"
1998-12-19,"Clinton",73,25,1998-12-20,41,91,69,"Clinton",1998-12-22,"D"
1998-12-15,"Clinton",63,33,1998-12-16,33,88,61,"Clinton",1998-12-18,"D"
1998-12-12,"Clinton",64,34,1998-12-13,33,88,65,"Clinton",1998-12-15,"D"
1998-12-04,"Clinton",66,30,1998-12-06,39,89,66,"Clinton",1998-12-08,"D"
1998-11-20,"Clinton",66,30,1998-11-22,33,91,65,"Clinton",1998-11-24,"D"
1998-11-13,"Clinton",66,31,1998-11-15,38,89,65,"Clinton",1998-11-17,"D"
1998-10-29,"Clinton",66,30,1998-11-01,35,90,67,"Clinton",1998-11-03,"D"
1998-10-23,"Clinton",65,32,1998-10-25,33,93,67,"Clinton",1998-10-27,"D"
1998-10-09,"Clinton",65,32,1998-10-12,36,89,67,"Clinton",1998-10-14,"D"
1998-10-06,"Clinton",63,34,1998-10-07,32,86,64,"Clinton",1998-10-09,"D"
1998-09-23,"Clinton",66,31,1998-09-24,37,88,66,"Clinton",1998-09-26,"D"
1998-09-14,"Clinton",63,35,1998-09-15,36,84,66,"Clinton",1998-09-17,"D"
1998-09-11,"Clinton",63,34,1998-09-12,35,85,64,"Clinton",1998-09-14,"D"
1998-08-21,"Clinton",62,35,1998-08-23,32,89,60,"Clinton",1998-08-25,"D"
1998-08-10,"Clinton",65,30,1998-08-12,45,85,62,"Clinton",1998-08-14,"D"
1998-08-07,"Clinton",64,32,1998-08-08,43,86,60,"Clinton",1998-08-10,"D"
1998-07-13,"Clinton",63,31,1998-07-14,32,92,61,"Clinton",1998-07-16,"D"
1998-07-07,"Clinton",61,34,1998-07-08,26,88,64,"Clinton",1998-07-10,"D"
1998-06-22,"Clinton",60,34,1998-06-23,31,84,62,"Clinton",1998-06-25,"D"
1998-06-05,"Clinton",60,34,1998-06-07,32,88,58,"Clinton",1998-06-09,"D"
1998-05-08,"Clinton",64,31,1998-05-10,37,86,65,"Clinton",1998-05-12,"D"
1998-04-17,"Clinton",63,31,1998-04-19,40,89,63,"Clinton",1998-04-21,"D"
1998-03-20,"Clinton",66,28,1998-03-22,39,91,65,"Clinton",1998-03-24,"D"
1998-03-06,"Clinton",63,31,1998-03-09,37,89,60,"Clinton",1998-03-11,"D"
1998-02-20,"Clinton",66,29,1998-02-22,40,88,63,"Clinton",1998-02-24,"D"
1998-02-13,"Clinton",66,30,1998-02-15,40,90,67,"Clinton",1998-02-17,"D"
1998-01-30,"Clinton",69,28,1998-02-01,40,92,68,"Clinton",1998-02-03,"D"
1998-01-25,"Clinton",59,37,1998-01-26,33,90,51,"Clinton",1998-01-28,"D"
1998-01-24,"Clinton",60,35,1998-01-25,31,87,55,"Clinton",1998-01-27,"D"
1998-01-23,"Clinton",58,36,1998-01-24,30,86,55,"Clinton",1998-01-26,"D"
1998-01-16,"Clinton",60,30,1998-01-18,32,84,55,"Clinton",1998-01-20,"D"
1998-01-06,"Clinton",59,32,1998-01-07,32,85,60,"Clinton",1998-01-09,"D"
1997-12-18,"Clinton",56,36,1997-12-21,31,83,52,"Clinton",1997-12-23,"D"
1997-11-21,"Clinton",61,30,1997-11-23,34,85,57,"Clinton",1997-11-25,"D"
1997-11-06,"Clinton",59,31,1997-11-09,34,81,59,"Clinton",1997-11-11,"D"
1997-10-27,"Clinton",59,32,1997-10-29,31,84,49,"Clinton",1997-10-31,"D"
1997-10-03,"Clinton",55,36,1997-10-05,31,81,50,"Clinton",1997-10-07,"D"
1997-09-25,"Clinton",58,33,1997-09-28,29,86,57,"Clinton",1997-09-30,"D"
1997-09-06,"Clinton",61,28,1997-09-07,35,82,58,"Clinton",1997-09-09,"D"
1997-08-22,"Clinton",60,34,1997-08-25,31,84,56,"Clinton",1997-08-27,"D"
1997-08-12,"Clinton",61,32,1997-08-13,37,82,58,"Clinton",1997-08-15,"D"
1997-07-25,"Clinton",58,34,1997-07-27,27,86,57,"Clinton",1997-07-29,"D"
1997-06-26,"Clinton",55,36,1997-06-29,23,87,48,"Clinton",1997-07-01,"D"
1997-05-30,"Clinton",57,35,1997-06-01,29,82,54,"Clinton",1997-06-03,"D"
1997-05-06,"Clinton",57,35,1997-05-07,28,84,54,"Clinton",1997-05-09,"D"
1997-04-18,"Clinton",54,37,1997-04-20,26,82,52,"Clinton",1997-04-22,"D"
1997-03-24,"Clinton",59,35,1997-03-26,35,86,51,"Clinton",1997-03-28,"D"
1997-02-24,"Clinton",57,33,1997-02-26,29,85,54,"Clinton",1997-02-28,"D"
1997-01-30,"Clinton",60,31,1997-02-02,27,84,63,"Clinton",1997-02-04,"D"
1997-01-10,"Clinton",62,31,1997-01-13,31,89,57,"Clinton",1997-01-15,"D"
1997-01-03,"Clinton",58,35,1997-01-05,32,85,55,"Clinton",1997-01-07,"D"
1996-12-09,"Clinton",58,34,1996-12-11,26,91,51,"Clinton",1996-12-13,"D"
1996-11-21,"Clinton",58,35,1996-11-24,20,87,58,"Clinton",1996-11-26,"D"
1996-10-26,"Clinton",54,36,1996-10-29,19,86,46,"Clinton",1996-10-31,"D"
1996-10-02,"Clinton",57,36,1996-10-03,26,86,55,"Clinton",1996-10-05,"D"
1996-10-01,"Clinton",58,34,1996-10-02,24,86,55,"Clinton",1996-10-04,"D"
1996-09-07,"Clinton",60,31,1996-09-09,23,91,59,"Clinton",1996-09-11,"D"
1996-08-30,"Clinton",60,33,1996-09-01,27,87,58,"Clinton",1996-09-03,"D"
1996-08-23,"Clinton",53,39,1996-08-25,18,85,49,"Clinton",1996-08-27,"D"
1996-08-16,"Clinton",52,39,1996-08-18,19,85,49,"Clinton",1996-08-20,"D"
1996-08-05,"Clinton",57,36,1996-08-07,26,86,52,"Clinton",1996-08-09,"D"
1996-07-25,"Clinton",58,35,1996-07-28,25,88,57,"Clinton",1996-07-30,"D"
1996-07-18,"Clinton",57,35,1996-07-21,29,84,56,"Clinton",1996-07-23,"D"
1996-06-27,"Clinton",52,42,1996-06-30,26,76,50,"Clinton",1996-07-02,"D"
1996-06-18,"Clinton",58,37,1996-06-19,23,88,55,"Clinton",1996-06-21,"D"
1996-05-28,"Clinton",53,38,1996-05-29,21,87,52,"Clinton",1996-05-31,"D"
1996-05-09,"Clinton",55,39,1996-05-12,25,85,46,"Clinton",1996-05-14,"D"
1996-04-25,"Clinton",56,37,1996-04-28,24,84,56,"Clinton",1996-04-30,"D"
1996-04-09,"Clinton",54,40,1996-04-10,21,86,50,"Clinton",1996-04-12,"D"
1996-03-15,"Clinton",52,39,1996-03-17,23,79,55,"Clinton",1996-03-19,"D"
1996-03-08,"Clinton",54,37,1996-03-10,21,83,54,"Clinton",1996-03-12,"D"
1996-02-23,"Clinton",53,40,1996-02-25,17,81,60,"Clinton",1996-02-27,"D"
1996-01-26,"Clinton",52,42,1996-01-29,24,83,49,"Clinton",1996-01-31,"D"
1996-01-12,"Clinton",46,47,1996-01-15,15,82,43,"Clinton",1996-01-17,"D"
1996-01-05,"Clinton",42,49,1996-01-07,17,72,39,"Clinton",1996-01-09,"D"
1995-12-15,"Clinton",51,44,1995-12-18,18,81,51,"Clinton",1995-12-20,"D"
1995-11-17,"Clinton",53,38,1995-11-18,22,78,52,"Clinton",1995-11-20,"D"
1995-11-06,"Clinton",52,41,1995-11-08,28,78,46,"Clinton",1995-11-10,"D"
1995-10-19,"Clinton",49,40,1995-10-22,22,77,48,"Clinton",1995-10-24,"D"
1995-10-05,"Clinton",46,42,1995-10-07,18,79,42,"Clinton",1995-10-09,"D"
1995-09-22,"Clinton",48,44,1995-09-24,22,74,44,"Clinton",1995-09-26,"D"
1995-09-14,"Clinton",44,44,1995-09-17,21,78,41,"Clinton",1995-09-19,"D"
1995-08-28,"Clinton",46,43,1995-08-30,17,74,47,"Clinton",1995-09-01,"D"
1995-08-11,"Clinton",46,44,1995-08-14,22,75,41,"Clinton",1995-08-16,"D"
1995-08-04,"Clinton",46,42,1995-08-07,23,76,43,"Clinton",1995-08-09,"D"
1995-07-20,"Clinton",46,44,1995-07-23,23,77,47,"Clinton",1995-07-25,"D"
1995-07-07,"Clinton",48,42,1995-07-09,21,75,45,"Clinton",1995-07-11,"D"
1995-06-05,"Clinton",47,42,1995-06-06,21,78,52,"Clinton",1995-06-08,"D"
1995-05-11,"Clinton",51,42,1995-05-14,20,77,56,"Clinton",1995-05-16,"D"
1995-04-21,"Clinton",51,39,1995-04-24,16,77,42,"Clinton",1995-04-26,"D"
1995-04-17,"Clinton",46,45,1995-04-19,18,76,47,"Clinton",1995-04-21,"D"
1995-04-05,"Clinton",47,45,1995-04-06,18,73,43,"Clinton",1995-04-08,"D"
1995-03-27,"Clinton",44,47,1995-03-29,17,79,47,"Clinton",1995-03-31,"D"
1995-03-17,"Clinton",46,45,1995-03-19,21,72,39,"Clinton",1995-03-21,"D"
1995-02-24,"Clinton",42,48,1995-02-26,21,78,50,"Clinton",1995-02-28,"D"
1995-02-03,"Clinton",49,44,1995-02-05,22,74,44,"Clinton",1995-02-07,"D"
1995-01-16,"Clinton",47,45,1995-01-18,19,66,41,"Clinton",1995-01-20,"D"
1994-12-28,"Clinton",40,52,1994-12-30,16,75,44,"Clinton",1995-01-01,"D"
1994-12-16,"Clinton",42,53,1994-12-18,16,71,41,"Clinton",1994-12-20,"D"
1994-12-02,"Clinton",42,50,1994-12-05,21,72,48,"Clinton",1994-12-07,"D"
1994-11-28,"Clinton",43,49,1994-11-29,16,74,44,"Clinton",1994-12-01,"D"
1994-11-02,"Clinton",46,46,1994-11-06,14,75,44,"Clinton",1994-11-08,"D"
1994-10-22,"Clinton",48,46,1994-10-25,17,75,46,"Clinton",1994-10-27,"D"
1994-10-18,"Clinton",41,52,1994-10-19,12,68,40,"Clinton",1994-10-21,"D"
1994-10-07,"Clinton",42,52,1994-10-09,16,69,43,"Clinton",1994-10-11,"D"
1994-09-23,"Clinton",44,51,1994-09-25,17,76,40,"Clinton",1994-09-27,"D"
1994-09-16,"Clinton",42,50,1994-09-18,13,72,44,"Clinton",1994-09-20,"D"
1994-09-06,"Clinton",39,54,1994-09-07,14,66,37,"Clinton",1994-09-09,"D"
1994-08-15,"Clinton",39,52,1994-08-16,13,69,37,"Clinton",1994-08-18,"D"
1994-08-08,"Clinton",43,48,1994-08-09,17,69,41,"Clinton",1994-08-11,"D"
1994-07-15,"Clinton",42,49,1994-07-17,15,73,41,"Clinton",1994-07-19,"D"
1994-07-01,"Clinton",43,48,1994-07-03,18,67,38,"Clinton",1994-07-05,"D"
1994-06-25,"Clinton",44,47,1994-06-28,22,70,36,"Clinton",1994-06-30,"D"
1994-06-11,"Clinton",49,44,1994-06-12,23,72,47,"Clinton",1994-06-14,"D"
1994-06-03,"Clinton",46,47,1994-06-06,17,74,42,"Clinton",1994-06-08,"D"
1994-05-20,"Clinton",51,42,1994-05-22,26,75,49,"Clinton",1994-05-24,"D"
1994-04-22,"Clinton",48,44,1994-04-24,24,74,43,"Clinton",1994-04-26,"D"
1994-04-16,"Clinton",51,41,1994-04-18,26,74,51,"Clinton",1994-04-20,"D"
1994-03-28,"Clinton",51,42,1994-03-30,26,76,49,"Clinton",1994-04-01,"D"
1994-03-25,"Clinton",52,41,1994-03-27,25,80,49,"Clinton",1994-03-29,"D"
1994-03-11,"Clinton",50,41,1994-03-13,19,75,50,"Clinton",1994-03-15,"D"
1994-03-07,"Clinton",50,42,1994-03-08,22,81,45,"Clinton",1994-03-10,"D"
1994-02-26,"Clinton",53,41,1994-02-28,28,77,55,"Clinton",1994-03-02,"D"
1994-01-28,"Clinton",58,35,1994-01-30,29,80,58,"Clinton",1994-02-01,"D"
1994-01-15,"Clinton",54,38,1994-01-17,25,79,50,"Clinton",1994-01-19,"D"
1994-01-06,"Clinton",54,38,1994-01-08,28,78,55,"Clinton",1994-01-10,"D"
1993-12-17,"Clinton",54,40,1993-12-19,29,79,49,"Clinton",1993-12-21,"D"
1993-12-04,"Clinton",52,38,1993-12-06,24,76,53,"Clinton",1993-12-08,"D"
1993-11-19,"Clinton",48,43,1993-11-21,23,78,44,"Clinton",1993-11-23,"D"
1993-11-15,"Clinton",50,43,1993-11-16,23,77,47,"Clinton",1993-11-18,"D"
1993-11-02,"Clinton",48,45,1993-11-04,19,74,42,"Clinton",1993-11-06,"D"
1993-10-28,"Clinton",48,45,1993-10-30,21,74,45,"Clinton",1993-11-01,"D"
1993-10-13,"Clinton",47,44,1993-10-18,21,77,42,"Clinton",1993-10-20,"D"
1993-10-08,"Clinton",50,42,1993-10-10,26,73,49,"Clinton",1993-10-12,"D"
1993-09-24,"Clinton",56,36,1993-09-26,29,81,52,"Clinton",1993-09-28,"D"
1993-09-13,"Clinton",46,43,1993-09-15,21,71,45,"Clinton",1993-09-17,"D"
1993-09-10,"Clinton",47,42,1993-09-12,16,75,43,"Clinton",1993-09-14,"D"
1993-08-23,"Clinton",44,47,1993-08-25,20,70,42,"Clinton",1993-08-27,"D"
1993-08-08,"Clinton",44,48,1993-08-10,14,73,37,"Clinton",1993-08-12,"D"
1993-07-19,"Clinton",41,49,1993-07-21,22,67,34,"Clinton",1993-07-23,"D"
1993-07-09,"Clinton",45,48,1993-07-11,19,77,41,"Clinton",1993-07-13,"D"
1993-06-29,"Clinton",46,47,1993-06-30,23,74,39,"Clinton",1993-07-02,"D"
1993-06-18,"Clinton",39,50,1993-06-21,15,65,31,"Clinton",1993-06-23,"D"
1993-06-05,"Clinton",37,49,1993-06-06,18,63,28,"Clinton",1993-06-08,"D"
1993-05-21,"Clinton",44,46,1993-05-23,20,69,39,"Clinton",1993-05-25,"D"
1993-05-10,"Clinton",45,44,1993-05-12,22,71,42,"Clinton",1993-05-14,"D"
1993-04-22,"Clinton",55,37,1993-04-24,25,82,53,"Clinton",1993-04-26,"D"
1993-03-29,"Clinton",52,37,1993-03-31,23,80,47,"Clinton",1993-04-02,"D"
1993-03-12,"Clinton",53,34,1993-03-14,27,80,49,"Clinton",1993-03-16,"D"
1993-02-26,"Clinton",59,29,1993-02-28,33,84,55,"Clinton",1993-03-02,"D"
1993-02-12,"Clinton",51,34,1993-02-14,24,74,49,"Clinton",1993-02-16,"D"
1993-01-29,"Clinton",54,30,1993-01-31,29,73,51,"Clinton",1993-02-02,"D"
1993-01-24,"Clinton",58,20,1993-01-26,33,79,54,"Clinton",1993-01-28,"D"
1993-01-08,"Bush",56,37,1993-01-11,86,33,51,"Bush, George H. W.",1993-01-13,"R"
1992-12-18,"Bush",49,41,1992-12-20,83,24,47,"Bush, George H. W.",1992-12-22,"R"
1992-12-04,"Bush",49,47,1992-12-06,88,26,40,"Bush, George H. W.",1992-12-08,"R"
1992-11-20,"Bush",43,46,1992-11-22,77,19,38,"Bush, George H. W.",1992-11-24,"R"
1992-10-13,"Bush",34,56,1992-10-15,64,13,32,"Bush, George H. W.",1992-10-17,"R"
1992-10-01,"Bush",33,58,1992-10-03,69,9,38,"Bush, George H. W.",1992-10-05,"R"
1992-09-17,"Bush",36,54,1992-09-20,69,15,29,"Bush, George H. W.",1992-09-22,"R"
1992-09-11,"Bush",39,55,1992-09-15,74,15,34,"Bush, George H. W.",1992-09-17,"R"
1992-08-31,"Bush",39,54,1992-09-02,79,14,37,"Bush, George H. W.",1992-09-04,"R"
1992-08-21,"Bush",40,54,1992-08-22,78,12,36,"Bush, George H. W.",1992-08-24,"R"
